land_id,location,latitude,longitude,area_sqft,zone_type,road_proximity_km,metro_proximity_km,infrastructure_score,year_established,soil_type,flood_risk,ownership_changes,litigation_count,survey_conflicts,area_mismatch,document_inconsistency_count,price_volatility,market_price,actual_value,location_score,dispute_risk,ownership_change_count,survey_conflict,price_change_pct,days_between_transfers,ownership_count_90days,price_vs_market_ratio,is_fraud,historical_prices,price_vs_area_median_ratio
1694,Mahadevapura,13.004778,77.712371,19367.0,residential,5.287,15.877,77.0,2000,rocky,False,2,0,0,0,1,0.3437,371353761.0,443297122.27,79.0,low,2,0,0.6901,84.5,3,,True,"[218825987.02, 231960863.7, 273045450.13, 306245172.6, 309669773.84]",1.1854
1695,Mahadevapura,13.009274,77.719941,12286.0,residential,7.114,17.057,90.0,2014,rocky,False,1,1,1,1,2,0.0186,152715453.1,148106896.01,99.0,high,1,1,0.5627,80.8,1,,True,"[86258057.51, 104309674.77, 112272523.12, 118336702.02, 125266083.39]",0.8313
1696,Mahadevapura,12.998852,77.695803,53913.0,agricultural,1.572,15.351,92.0,2016,red laterite,False,3,2,0,1,0,0.0438,392071356.68,445072708.31,100.0,high,3,0,0.3387,154.0,0,,False,"[252005043.23, 309382835.9, 311089621.07, 323105174.01, 351462823.1]",1.0691
1697,Mahadevapura,12.970617,77.709307,13583.0,industrial,2.358,16.813,90.0,1995,black cotton,False,6,1,1,1,0,0.3328,297242209.41,261173129.2,80.0,high,6,1,0.7915,394.9,0,,True,"[182265390.91, 211899259.52, 217171897.96, 235032059.33, 254348354.58]",0.8197
1698,Mahadevapura,13.006818,77.699014,15934.0,industrial,6.632,2.716,64.0,1980,sandy loam,False,1,2,0,0,1,0.3509,434237050.7,382532769.52,71.0,medium,1,0,0.4365,171.1,2,,False,"[294106180.87, 357925778.83, 371012153.29, 385996603.44, 399857118.48]",1.1638
1699,Mahadevapura,12.983332,77.70378,52004.0,residential,6.149,17.509,80.0,1999,rocky,True,6,3,1,0,0,0.5865,864970024.22,790127044.49,83.0,high,6,1,0.1003,377.2,3,,True,"[439009695.14, 442825243.91, 510026699.44, 661575277.12, 688067664.76]",1.5657
1700,Mahadevapura,12.974481,77.727975,25391.0,residential,5.549,3.997,78.0,2018,loam,False,4,2,0,0,1,0.0437,373892907.8,414848665.81,86.0,medium,4,0,-0.0662,2437.6,0,,False,"[214487199.73, 276470043.25, 289956650.73, 308571405.0, 311740084.51]",0.6706
1701,Mahadevapura,13.008293,77.725808,3194.0,agricultural,5.986,4.745,77.0,2021,red laterite,False,0,0,1,0,0,0.5622,18437253.77,17921177.33,78.0,low,0,1,0.3018,184.1,3,,True,"[12190424.71, 13075952.28, 13738939.31, 16005842.07, 17005425.77]",1.3277
1702,Mahadevapura,12.982783,77.701092,36648.0,residential,2.267,7.606,68.0,2008,red laterite,False,6,2,1,0,0,0.6664,334226559.41,333551828.95,75.0,high,6,1,0.1958,217.8,1,,False,"[178573426.82, 195937273.3, 197878856.64, 241304463.47, 287971263.46]",0.6705
1703,Mahadevapura,13.000556,77.721184,55975.0,residential,3.703,6.339,84.0,2014,black cotton,True,5,1,1,0,0,0.6893,493281910.29,515396807.8,90.0,high,5,1,0.2505,246.2,2,,False,"[338884771.98, 357261880.79, 370496694.02, 438370531.57, 443919623.54]",0.5346
1704,Mahadevapura,12.980692,77.72484,34227.0,commercial,6.766,8.581,89.0,2009,black cotton,False,4,1,0,0,2,0.4553,708007016.74,769535586.06,91.0,medium,4,0,-0.41,126.6,1,,False,"[355803066.16, 356109180.63, 518811917.88, 537800169.89, 649160118.33]",1.2787
1705,Mahadevapura,13.004924,77.699304,35443.0,residential,0.868,9.302,63.0,2003,sandy,False,5,1,1,0,1,0.043,542870916.58,533650426.46,60.0,high,5,1,0.1241,104.3,3,,True,"[295443884.0, 375126454.87, 379130645.91, 409498077.45, 489763398.71]",1.4179
1706,Mahadevapura,12.981047,77.724178,25970.0,residential,3.237,12.064,89.0,1991,sandy loam,False,2,0,0,0,0,0.3169,325097891.33,346400624.29,91.0,low,2,0,-0.282,44.8,0,,False,"[182688177.66, 198659403.01, 249970419.23, 262799587.25, 271372990.8]",0.9286
1707,KR Puram,12.996723,77.697935,36684.0,industrial,4.956,4.651,77.0,2014,alluvial,False,1,2,0,0,2,0.2383,472693805.78,426873160.26,81.0,medium,1,0,0.0717,1.1,0,,True,"[299799577.65, 353865897.44, 358960569.55, 421203942.91, 435323312.31]",1.0508
1708,KR Puram,13.01498,77.672447,16778.0,agricultural,3.967,2.437,86.0,2009,black cotton,True,5,1,1,1,0,0.0889,103613532.35,113076825.31,76.0,high,5,1,0.5668,1119.3,2,,True,"[59803502.66, 68479320.46, 71183183.25, 91251339.58, 98260277.98]",0.949
1709,KR Puram,13.011043,77.67994,4829.0,residential,0.418,12.239,62.0,2006,sandy,False,5,0,0,1,1,0.2676,67945826.65,73262796.18,58.0,medium,5,0,0.0462,527.2,0,,False,"[34916506.73, 40779535.85, 46290935.6, 46419646.29, 52737017.57]",0.7106
1710,KR Puram,12.982333,77.701184,25036.0,commercial,3.789,9.722,83.0,2018,red laterite,False,5,0,0,0,0,0.5072,680362025.46,771049118.31,83.0,medium,5,0,0.0393,27.9,1,,True,"[348419596.82, 369331203.26, 500075308.2, 594430005.49, 616379063.02]",0.6393
1711,KR Puram,13.015074,77.681336,3568.0,residential,4.571,18.371,65.0,1984,red laterite,False,4,1,1,0,1,0.0198,44667696.39,50669678.54,56.0,high,4,1,0.486,246.9,1,,False,"[25752677.85, 28783344.41, 28831977.96, 29749279.34, 36937638.89]",0.9483
1712,KR Puram,13.004201,77.671023,1024.0,commercial,1.154,1.576,66.0,2003,alluvial,False,6,0,1,1,2,0.2707,35164334.82,41723168.46,60.0,high,6,1,0.4253,313.3,2,,True,"[18987925.65, 23310335.36, 26538110.73, 29445125.49, 31712382.05]",1.4096
1713,KR Puram,12.993902,77.674112,27443.0,residential,7.439,13.019,80.0,2015,black cotton,False,6,2,1,0,1,0.3609,441709676.44,516199375.96,70.0,high,6,1,-0.264,382.2,0,,False,"[243369080.32, 281230677.79, 336188796.52, 391204747.92, 394774277.96]",1.3244
1714,KR Puram,13.016052,77.700257,6959.0,residential,6.473,10.123,68.0,2018,sandy loam,False,1,1,1,1,1,0.3368,64129892.47,61346270.78,67.0,high,1,1,0.5221,417.1,3,,True,"[32975879.15, 42085474.76, 43038629.79, 56740898.53, 57008159.59]",1.4724
1715,KR Puram,12.984012,77.690462,16883.0,residential,6.542,14.297,79.0,1996,loam,False,1,0,1,0,1,0.665,209198298.73,190850683.76,88.0,medium,1,1,0.5999,2.3,0,,True,"[109832169.19, 141469577.71, 142971748.88, 179927126.82, 182014378.13]",1.443
1716,KR Puram,12.987059,77.690122,4989.0,commercial,7.138,2.326,76.0,2010,red laterite,False,2,3,1,0,2,0.6364,140710930.86,147395360.39,67.0,high,2,1,0.6305,496.8,3,,True,"[77560128.08, 88885367.04, 104850647.69, 126053556.75, 132162895.22]",1.3823
1717,KR Puram,12.992716,77.703147,12593.0,commercial,6.643,16.337,78.0,2000,black cotton,False,0,2,0,1,2,0.1387,384713264.45,403839834.51,77.0,medium,0,0,0.2324,336.3,2,,False,"[207989498.45, 248655125.71, 255851855.3, 286983417.5, 323985851.77]",1.1513
1718,KR Puram,13.006068,77.688426,50233.0,residential,6.178,4.078,63.0,1986,loam,False,3,0,1,1,0,0.5986,672041199.76,796399469.44,72.0,high,3,1,0.2896,467.0,2,,False,"[343420602.97, 454085962.04, 465368667.61, 527373651.02, 560956781.78]",0.6636
1719,KR Puram,13.013632,77.677406,58065.0,residential,3.768,17.07,66.0,2016,black cotton,False,1,3,1,1,2,0.0351,751958384.42,656380382.65,70.0,high,1,1,0.074,237.6,3,,True,"[425044044.68, 542195574.0, 567659626.47, 568456882.9, 646330602.35]",0.7275
1720,Banaswadi,13.028458,77.64246,49120.0,commercial,3.424,15.83,68.0,2010,sandy,False,0,2,1,1,1,0.4276,1013843818.1,950397248.11,58.0,high,0,1,0.0359,453.3,3,,True,"[528032464.87, 555487300.76, 671745904.85, 712079455.54, 940702546.8]",1.5338
1721,Banaswadi,12.994335,77.656714,29628.0,industrial,0.378,19.627,91.0,1986,sandy,False,5,2,1,1,2,0.2463,528018090.01,565053527.78,84.0,high,5,1,-0.3463,89.6,0,,False,"[310130131.69, 310449688.37, 351116005.5, 384561488.62, 418561559.2]",1.2895
1722,Banaswadi,12.99705,77.6328,17467.0,agricultural,5.403,7.944,75.0,2001,sandy loam,True,5,3,1,1,0,0.0415,105340331.17,97811023.62,70.0,high,5,1,0.543,758.1,1,,True,"[54537299.32, 63160191.89, 74653427.86, 91513498.08, 99024373.4]",1.1205
1723,Banaswadi,13.02008,77.639568,17647.0,residential,2.677,6.404,72.0,2003,clay,False,4,3,1,0,0,0.1213,271511946.31,240110899.5,81.0,high,4,1,0.3119,1918.3,1,,False,"[174089760.11, 214668571.67, 217370700.43, 227402479.12, 240784194.54]",0.6611
1724,Banaswadi,13.025379,77.640406,49677.0,residential,5.434,5.851,81.0,1998,red laterite,False,3,1,1,1,0,0.3808,537695609.2,578772697.94,84.0,high,3,1,0.1515,367.6,2,,False,"[300721924.64, 344660307.62, 427336774.87, 449138581.74, 455523079.76]",0.7781
1725,Banaswadi,13.024673,77.639622,28517.0,residential,0.408,18.294,78.0,2007,loam,False,4,1,1,0,0,0.4569,506472513.84,446507715.8,75.0,high,4,1,0.6595,247.4,3,,True,"[280622790.75, 288252677.46, 320313472.4, 385780093.75, 425120381.12]",1.37
1726,Banaswadi,13.017147,77.654822,40314.0,commercial,0.66,14.372,67.0,1988,sandy loam,False,1,3,0,0,0,0.7065,1261581741.52,1187536076.04,66.0,medium,1,0,-0.4754,217.4,0,,False,"[646125899.0, 668819754.89, 689253663.3, 811619288.97, 1057065042.01]",0.5321
1727,Banaswadi,13.026015,77.637536,52394.0,industrial,1.553,15.988,89.0,2009,red laterite,False,6,3,1,1,0,0.7109,1314362424.43,1214883346.24,93.0,high,6,1,0.7173,100.9,0,,True,"[711507913.44, 896877103.4, 959957897.76, 1085285311.82, 1086026428.23]",1.3325
1728,Banaswadi,13.011723,77.659348,31526.0,residential,1.65,2.032,66.0,1986,clay,False,6,2,0,1,2,0.1926,354692723.23,384951000.15,66.0,high,6,0,0.5861,212.3,1,,True,"[235522115.85, 243718181.11, 272781927.33, 294895724.22, 315643796.07]",0.7459
1729,Banaswadi,13.014775,77.638197,17673.0,commercial,3.694,2.357,64.0,2020,red laterite,False,5,1,0,0,0,0.6951,477990003.64,452361074.48,70.0,medium,5,0,0.2506,434.0,0,,True,"[239837080.45, 242300400.21, 288861597.93, 360669066.18, 385855065.65]",1.4114
1730,Banaswadi,13.002318,77.656775,4045.0,residential,4.63,4.579,89.0,1983,alluvial,False,6,2,0,1,1,0.7199,54697966.82,54636208.94,84.0,high,6,0,-0.1359,113.0,1,,False,"[27479336.65, 29716548.44, 37215514.21, 45458297.86, 49358903.12]",1.0947
1731,Banaswadi,13.004133,77.664698,46426.0,residential,6.74,9.809,71.0,2020,clay,False,4,0,1,0,2,0.608,702400902.39,670112646.22,71.0,medium,4,1,0.6379,149.6,1,,True,"[362729177.46, 454577645.65, 455516389.43, 584743115.82, 652520341.42]",1.5297
1732,Banaswadi,13.00071,77.641706,50970.0,residential,2.277,18.026,71.0,1980,sandy,True,5,2,1,0,0,0.1692,798867838.64,713671106.04,74.0,high,5,1,-0.1674,614.5,1,,False,"[476763506.52, 494803963.13, 695257427.02, 732489545.42, 744922617.01]",1.0654
1733,Horamavu,13.036402,77.648003,12012.0,commercial,1.402,13.897,71.0,1991,clay,False,3,2,0,1,0,0.2754,252695179.42,298471633.84,74.0,high,3,0,0.535,1056.3,2,,True,"[127435018.94, 142342054.18, 163931423.33, 175179698.05, 220617700.78]",0.6914
1734,Horamavu,13.047661,77.668011,35661.0,residential,0.218,10.423,76.0,2015,alluvial,False,2,1,1,0,0,0.5942,579106259.29,626704938.07,85.0,medium,2,1,0.5442,65.2,3,,True,"[371104365.28, 380742357.42, 421131004.23, 449976720.41, 538088816.81]",0.8579
1735,Horamavu,13.041045,77.642167,27737.0,commercial,7.261,7.212,67.0,2000,rocky,False,3,1,1,0,0,0.2566,908160620.63,1053752840.99,62.0,high,3,1,-0.2272,619.3,0,,False,"[595509430.99, 600235742.48, 645965787.44, 683362257.32, 729443487.66]",1.3328
1736,Horamavu,13.043036,77.644732,12055.0,industrial,0.559,17.679,84.0,1989,alluvial,False,0,0,0,1,0,0.3073,250357447.74,291018297.17,77.0,low,0,0,0.1922,54.3,2,,False,"[136104732.52, 136514410.36, 139369528.43, 149308517.29, 191265344.06]",0.7613
1737,Horamavu,13.047124,77.667522,6208.0,commercial,2.881,17.979,78.0,1996,sandy loam,True,4,0,1,1,1,0.2307,205045563.09,225814807.06,70.0,high,4,1,-0.0428,218.4,1,,False,"[118800645.91, 140964930.41, 175979279.38, 190817261.59, 194443227.4]",1.1121
1738,Horamavu,13.04192,77.660373,11400.0,residential,2.68,2.17,63.0,2013,sandy,False,4,3,0,1,0,0.2088,159118924.35,166937491.33,61.0,high,4,0,0.4759,62.9,0,,False,"[88665640.74, 110041003.66, 111066462.43, 124983640.89, 127752166.93]",1.1476
1739,Horamavu,13.039915,77.668082,27253.0,agricultural,7.633,18.909,68.0,1984,sandy loam,False,0,3,1,0,0,0.3943,91698126.14,96842388.7,75.0,high,0,1,-0.0213,193.3,3,,True,"[54731514.23, 60483118.85, 68170753.51, 68688227.58, 78966630.02]",0.6731
1740,Horamavu,13.010114,77.650036,47688.0,residential,3.085,12.186,80.0,2017,sandy loam,False,4,1,1,1,2,0.1941,411433001.67,488320041.22,82.0,high,4,1,0.6738,222.2,0,,True,"[272983992.67, 302938308.45, 310314811.99, 339259678.97, 357722038.78]",1.5025
1741,Horamavu,13.031318,77.640113,48926.0,industrial,2.276,15.161,88.0,2002,red laterite,False,3,2,1,0,0,0.4407,878583701.03,770328345.57,81.0,high,3,1,0.4025,57.1,0,,False,"[479167178.06, 493526855.82, 552687646.64, 686417631.16, 754633624.7]",1.3612
1742,Horamavu,13.026228,77.660417,43580.0,commercial,3.914,13.04,76.0,2014,clay,True,0,2,0,0,2,0.5033,1047927368.83,969986346.22,82.0,low,0,0,-0.4648,553.8,2,,False,"[594214876.51, 626372853.36, 636709213.43, 769319257.91, 790079309.29]",0.9089
1743,Horamavu,13.015359,77.675269,42020.0,commercial,4.925,15.131,60.0,2017,alluvial,False,6,0,0,1,0,0.6692,1133453262.68,1083159487.01,61.0,high,6,0,-0.4506,117.3,2,,False,"[732488247.01, 834162566.93, 885438041.3, 891333742.51, 939626920.96]",0.9402
1744,Horamavu,13.022746,77.641357,43142.0,agricultural,7.381,14.548,82.0,1983,sandy,False,1,0,0,0,0,0.3138,200638667.57,170818409.57,81.0,low,1,0,-0.313,140.1,3,,True,"[115609615.68, 154896385.2, 156136009.22, 168720787.94, 177493799.91]",1.3416
1745,Horamavu,13.016753,77.646605,20381.0,commercial,1.884,15.727,78.0,2018,sandy,False,4,0,1,0,1,0.6792,658834418.97,601918056.88,76.0,medium,4,1,0.4018,295.4,3,,True,"[348062433.79, 428180759.67, 488172733.82, 517145419.04, 572969162.93]",0.6921
1746,Horamavu,13.040225,77.679047,35178.0,agricultural,0.222,15.063,84.0,2016,rocky,False,5,0,0,1,0,0.6033,131580769.98,124774836.16,93.0,medium,5,0,-0.1076,165.4,3,,True,"[70878546.38, 75305079.23, 91743755.24, 112429571.48, 118154468.55]",1.568
1747,Horamavu,13.013999,77.673095,33858.0,residential,4.994,2.769,60.0,1997,rocky,False,6,3,0,0,2,0.4764,307771214.89,326535673.7,51.0,high,6,0,-0.0995,0.2,3,,True,"[195709861.39, 211221088.14, 213568523.12, 237591198.63, 252580281.11]",1.5722
1748,Ramamurthy Nagar,13.038531,77.654814,2917.0,residential,5.413,17.28,73.0,1999,sandy loam,False,0,3,1,0,2,0.1829,31771908.98,34361877.47,66.0,high,0,1,0.7905,62.0,3,,True,"[18324383.48, 20830596.67, 25807969.48, 27304530.46, 27858140.08]",1.0471
1749,Ramamurthy Nagar,13.028304,77.660875,3036.0,residential,4.481,10.962,73.0,2009,red laterite,False,5,2,0,1,0,0.4039,44252800.52,45578662.49,70.0,high,5,0,-0.4335,654.3,1,,False,"[23390939.71, 27410425.25, 27630035.17, 31465120.23, 32855717.82]",0.9966
1750,Ramamurthy Nagar,13.0158,77.65078,15862.0,residential,7.949,8.023,67.0,2000,sandy,False,3,3,0,0,0,0.6426,196438519.64,216467706.64,69.0,medium,3,0,-0.4963,116.0,3,,True,"[104539302.25, 138702149.91, 149563598.42, 173072538.11, 185698453.41]",0.5424
1751,Ramamurthy Nagar,13.028727,77.67262,14851.0,commercial,4.01,4.699,76.0,1987,clay,True,3,1,1,0,0,0.3654,505416189.7,555691161.33,73.0,high,3,1,0.7237,300.8,3,,True,"[253818771.19, 262948293.83, 408915887.04, 415768098.07, 460605896.48]",0.8685
1752,Ramamurthy Nagar,13.012758,77.670679,15753.0,residential,7.905,14.862,71.0,2015,black cotton,False,5,0,0,0,0,0.1568,223482363.63,238764583.49,75.0,medium,5,0,0.7649,23.5,1,,True,"[114312178.11, 153862107.46, 160101581.71, 184933854.69, 189336265.3]",1.3321
1753,Ramamurthy Nagar,13.017154,77.653343,13026.0,industrial,3.004,12.504,77.0,2002,sandy loam,False,3,1,1,1,0,0.6017,201353668.19,237083664.73,86.0,high,3,1,-0.4641,138.1,2,,False,"[148959983.82, 155229251.89, 163673376.45, 180165295.65, 186604237.83]",0.5569
1754,Ramamurthy Nagar,13.038853,77.676144,35938.0,commercial,2.701,6.601,86.0,1985,black cotton,False,1,1,1,1,1,0.2024,1239176322.04,1236590802.41,87.0,high,1,1,0.6716,1072.4,3,,True,"[827747031.65, 847180027.53, 1011115190.8, 1111176906.69, 1170110178.03]",0.5079
1755,Ramamurthy Nagar,13.037262,77.653555,10195.0,agricultural,3.884,1.47,61.0,2009,clay,False,2,1,0,0,2,0.0839,58240504.74,69189134.0,65.0,low,2,0,0.6687,1038.5,2,,True,"[36675176.23, 40319299.83, 45222959.86, 46878370.82, 50720688.8]",0.4384
1756,Ramamurthy Nagar,13.006666,77.66503,44329.0,residential,0.896,7.267,87.0,2016,red laterite,False,4,2,1,0,2,0.6231,420039556.48,383801418.16,78.0,high,4,1,0.1381,231.2,0,,False,"[210142334.2, 317386470.92, 365406765.58, 368876824.67, 389333204.94]",0.7823
1757,Ramamurthy Nagar,13.015222,77.656656,26821.0,commercial,7.549,12.858,71.0,2018,sandy loam,False,1,1,1,0,0,0.6138,581050915.46,525030508.64,64.0,medium,1,1,-0.4976,1148.2,3,,True,"[452114487.1, 452873178.56, 469677373.69, 505614773.96, 516118023.76]",0.5047
1758,Virgonagar,13.020574,77.702788,13709.0,commercial,4.026,2.02,75.0,2018,red laterite,False,6,2,0,0,2,0.437,410099269.72,370497289.04,79.0,high,6,0,0.3386,293.2,1,,False,"[207194902.12, 243643060.99, 248162023.99, 250583595.06, 257074022.54]",1.2418
1759,Virgonagar,13.001905,77.707819,3907.0,residential,4.588,4.896,61.0,1989,sandy,False,2,1,1,0,1,0.2183,31729665.08,35332002.0,57.0,medium,2,1,0.3096,441.5,2,,False,"[16619990.62, 19223956.22, 23845813.55, 24660451.22, 27298185.45]",0.818
1760,Virgonagar,13.028708,77.684317,5577.0,agricultural,3.698,10.96,77.0,1984,sandy,False,4,0,1,0,0,0.7351,16287200.64,15030378.03,71.0,medium,4,1,-0.3896,440.8,2,,False,"[8616179.56, 9671768.38, 11516034.7, 12386742.26, 13446830.18]",0.5848
1761,Virgonagar,13.018735,77.689098,23828.0,residential,3.907,11.773,73.0,2008,loam,False,6,1,1,1,1,0.499,245211992.12,227922774.24,81.0,high,6,1,-0.3677,281.3,0,,False,"[149636121.61, 161506930.62, 171156652.77, 180994957.69, 201418289.19]",1.3461
1762,Virgonagar,13.002109,77.690426,3379.0,agricultural,1.76,0.56,71.0,2018,sandy,False,4,1,1,1,0,0.5573,20992654.94,22579765.11,74.0,high,4,1,0.7928,718.0,3,,True,"[11536522.61, 15191860.86, 16408300.09, 18346113.63, 19164957.03]",1.5991
1763,Virgonagar,13.006945,77.718422,33222.0,residential,1.943,6.429,81.0,2012,sandy,True,3,0,1,1,1,0.1509,313528858.97,354077330.43,87.0,high,3,1,0.104,108.9,2,,True,"[219689742.68, 256946817.96, 258081410.94, 265764004.94, 295194339.63]",1.4808
1764,Virgonagar,13.009414,77.682965,18970.0,residential,5.946,15.456,82.0,2018,rocky,False,2,3,0,1,1,0.2837,192108145.32,227048749.89,80.0,high,2,0,0.579,599.3,0,,True,"[99552051.91, 123739355.3, 133155894.11, 135341611.47, 153869177.0]",0.4344
1765,Virgonagar,13.005737,77.683237,50013.0,residential,0.906,1.727,66.0,2019,alluvial,False,1,1,1,0,2,0.5698,591126712.26,567135379.95,69.0,medium,1,1,0.3413,39.5,0,,False,"[304191224.64, 341912470.57, 376963292.52, 548107866.46, 554873793.76]",0.7001
1766,Virgonagar,13.029871,77.717183,31930.0,agricultural,7.781,14.033,68.0,2005,alluvial,False,3,0,0,0,1,0.1983,106870064.16,116881655.61,69.0,low,3,0,0.672,103.6,3,,True,"[54558574.73, 63251738.47, 73253465.42, 91371119.4, 97984895.5]",1.0367
1767,Virgonagar,12.996905,77.717751,11330.0,residential,2.437,19.066,80.0,2000,alluvial,False,0,0,1,1,2,0.6639,109952863.03,108499463.25,84.0,medium,0,1,-0.4649,451.6,1,,False,"[64836487.95, 65632998.11, 75223006.4, 90134246.36, 98068279.15]",0.8055
1768,Virgonagar,13.028392,77.687239,54182.0,residential,2.99,4.387,72.0,2013,alluvial,False,6,3,0,1,0,0.1575,500082707.88,444513506.0,75.0,high,6,0,-0.3482,1314.1,0,,False,"[307199769.2, 352497417.82, 436644481.31, 449670480.66, 454402787.12]",0.9834
1769,Virgonagar,13.026911,77.70958,2608.0,commercial,5.028,3.247,63.0,2007,clay,True,0,1,1,1,2,0.2016,88369396.28,99607988.79,68.0,high,0,1,0.0295,53.4,0,,True,"[55525330.62, 71333175.65, 71486008.55, 73723137.82, 81308029.34]",1.4982
1770,Virgonagar,13.012301,77.692328,29051.0,commercial,0.472,1.052,70.0,1995,sandy,False,0,2,1,1,2,0.1398,605871737.21,526463218.84,79.0,high,0,1,0.5152,619.9,3,,True,"[353481210.51, 370320376.36, 372285364.73, 383904005.61, 456208382.85]",1.0907
1771,Virgonagar,13.010584,77.712945,34942.0,commercial,4.587,10.879,77.0,2003,sandy,False,6,2,1,0,0,0.5553,885792621.36,817528778.3,76.0,high,6,1,0.419,498.3,0,,False,"[538121471.19, 617268725.2, 649680717.18, 670634174.31, 697724494.99]",1.1985
1772,Virgonagar,12.990585,77.690594,32975.0,residential,3.545,19.696,69.0,1996,red laterite,False,6,1,1,1,0,0.6415,285230795.13,284934489.43,61.0,high,6,1,-0.3738,512.0,3,,True,"[156861567.55, 213111362.5, 254168626.42, 255649070.07, 264871340.6]",0.9937
1773,Budigere,13.118013,77.741178,45431.0,agricultural,4.325,1.901,58.0,2004,loam,False,2,3,0,1,2,0.3506,111016588.26,101256112.29,58.0,high,2,0,0.3056,205.5,0,,False,"[57679850.11, 59507988.53, 95806939.2, 99880374.3, 103425537.24]",1.3877
1774,Budigere,13.107041,77.748523,22823.0,residential,1.481,16.44,67.0,1982,alluvial,False,5,0,1,0,0,0.4969,172677276.89,154365235.88,60.0,high,5,1,0.7174,413.6,0,,True,"[110363346.7, 122927228.74, 142797061.14, 149109506.19, 162818014.82]",0.4606
1775,Budigere,13.100795,77.748744,18539.0,commercial,0.441,10.262,63.0,2002,black cotton,False,2,2,0,1,1,0.3277,353440661.46,320116666.67,69.0,high,2,0,-0.2089,592.8,3,,True,"[242510649.36, 246085865.41, 288554004.41, 297514307.94, 315902682.54]",0.6282
1776,Budigere,13.105427,77.73581,55420.0,commercial,7.656,14.243,76.0,1996,loam,False,5,2,1,0,0,0.748,1299924419.87,1374618985.64,67.0,high,5,1,-0.0627,549.5,1,,False,"[732539578.23, 767367907.5, 940617084.2, 991265084.06, 1006739422.94]",1.1853
1777,Budigere,13.119954,77.744812,6496.0,residential,2.144,12.337,50.0,1991,alluvial,False,6,3,1,1,0,0.0927,78094676.35,80070372.23,46.0,high,6,1,0.1955,154.3,0,,False,"[39372369.72, 40456399.12, 54256821.56, 60892225.71, 68032087.7]",0.7839
1778,Budigere,13.091098,77.744765,5696.0,commercial,3.994,5.887,48.0,1982,alluvial,False,6,2,0,0,2,0.2625,117250651.63,137532065.27,48.0,high,6,0,-0.093,591.7,0,,False,"[60593307.84, 75398028.35, 80064582.88, 80730458.31, 85038438.75]",0.9543
1779,Budigere,13.113773,77.766198,16775.0,residential,7.141,13.169,67.0,1998,black cotton,False,4,2,0,0,0,0.0474,136169253.11,163347046.09,62.0,medium,4,0,0.6177,56.9,1,,True,"[80436851.12, 89620922.7, 90910381.02, 98128824.51, 107992450.85]",0.9517
1780,Budigere,13.110395,77.756535,3452.0,residential,7.856,1.904,62.0,1990,clay,False,1,1,1,1,1,0.4303,41606973.96,39407954.57,70.0,high,1,1,0.2254,929.0,3,,True,"[23683736.34, 26496609.22, 28077049.33, 29729422.76, 35098799.43]",0.7593
1781,Nandi Hills,13.38328,77.696177,23010.0,residential,4.282,13.261,73.0,2001,black cotton,False,3,2,0,1,0,0.7401,232687589.41,247351337.64,76.0,high,3,0,0.4249,59.6,1,,False,"[118579083.65, 129400990.8, 129539808.82, 140145147.87, 195492952.18]",0.7913
1782,Nandi Hills,13.369048,77.663879,25517.0,residential,5.7,9.476,50.0,1995,rocky,False,6,2,0,1,0,0.6787,172921316.67,197078455.23,52.0,high,6,0,0.3364,489.1,0,,False,"[96260083.75, 102422007.11, 108366178.12, 143182827.57, 146117346.79]",0.5255
1783,Nandi Hills,13.370502,77.691326,51046.0,residential,6.367,17.923,66.0,1989,sandy,False,6,1,0,0,2,0.118,288439123.01,276897243.71,71.0,medium,6,0,0.4025,726.1,3,,True,"[172035181.99, 180023882.42, 193310003.51, 245754551.01, 267234980.34]",0.8314
1784,Nandi Hills,13.360224,77.688847,23568.0,residential,3.883,14.957,69.0,1994,red laterite,False,2,0,1,0,1,0.1714,278078983.6,328534455.99,66.0,medium,2,1,0.779,278.6,2,,True,"[144784091.43, 152744333.14, 196664786.56, 207754152.24, 222408849.76]",0.8506
1785,Nandi Hills,13.373391,77.681525,28948.0,commercial,7.888,5.438,68.0,1995,red laterite,False,5,3,0,0,2,0.3399,675639486.84,641112740.48,75.0,high,5,0,0.2134,271.3,0,,False,"[374529974.26, 388362073.52, 435126208.62, 523851004.57, 570560262.18]",0.7345
1786,Nandi Hills,13.385263,77.675993,5576.0,industrial,5.344,17.11,59.0,2000,sandy,False,1,3,0,1,1,0.3885,51395029.74,45298838.45,63.0,high,1,0,-0.4516,315.2,0,,False,"[29501255.55, 32460261.61, 35170921.41, 44401046.96, 46488280.69]",0.5866
1787,Nandi Hills,13.360304,77.660575,21223.0,agricultural,7.879,10.244,48.0,2017,clay,False,2,1,1,0,1,0.237,72224231.39,66933711.31,44.0,medium,2,1,-0.2017,415.7,1,,False,"[38911576.03, 42986800.54, 53392581.79, 63496417.74, 67619395.3]",1.3119
1788,Nandi Hills,13.351599,77.691182,11484.0,residential,2.926,1.789,67.0,2023,sandy loam,False,3,2,1,0,0,0.3906,130189819.54,113133037.23,69.0,high,3,1,0.4377,270.5,2,,False,"[68126237.88, 69970443.07, 83975310.76, 91902272.31, 118248202.51]",0.5802
